id,title,author,ISBN,series,avg_rating,pages,rating_count,review_count,book_format,published_year,publisher
294,Act of Treason,Vince Flynn,0743270371,(Mitch Rapp #9),4.29,432,40933,925,Hardcover,October 10th 2006,Atria Books
286,Sworn to Silence,Linda Castillo,0312374976,(Kate Burkholder #1),4.00,321,25904,2930,Hardcover,June 23rd 2009,Minotaur Books
287,Six Days of the Condor,James Grady,0393086925,(The Condor #1),4.09,192,16941,286,Hardcover,May 1974,W. W. Norton & Company
288,White Fire,Douglas Preston,1455525839,(Pendergast #13),4.08,368,19194,2010,Hardcover,November 12th 2013,Grand Central Publishing
290,Hour Game,David Baldacci,0446616494,(Sean King & Michelle Maxwell #2),3.97,611,33462,1548,Paperback,September 1st 2005,Vision
285,The Racketeer,John Grisham,0385535144,,3.81,340,77703,7450,Hardcover,October 23rd 2012,Doubleday
283,The Last Town,Blake Crouch,,(Wayward Pines #3),4.10,308,38169,2843,Kindle Edition,July 15th 2014,Thomas & Mercer
284,Deep Storm,Lincoln Child,0385515502,(Jeremy Logan #1),3.87,370,22755,960,Hardcover,March 15th 2007,Doubleday Books
289,The Winner,David Baldacci,0446522597,,4.08,528,36327,1594,Hardcover,January 1st 1997,Grand Central Publishing
282,The Target,David Baldacci,1455521205,(Will Robie #3),4.07,420,36931,2442,Hardcover,April 22nd 2014,Grand Central Publishing
280,Patient Zero,Jonathan Maberry,0312382855,(Joe Ledger #1),3.99,421,24294,1966,Paperback,March 3rd 2009,St. Martin's Griffin
279,"Good Me, Bad Me",Ali Land,0718182928,,3.91,338,23200,3318,Hardcover,January 12th 2017,Michael Joseph
281,Pop Goes the Weasel,James Patterson,0446608815,(Alex Cross #5),4.00,461,54578,1107,Mass Market Paperback,October 1st 2000,TIme Warner Books
275,The Last Oracle,James Rollins,0061230944,(Sigma Force #5),4.16,448,27583,856,Hardcover,June 24th 2008,William Morrow
277,Fierce Kingdom,Gin Phillips,0735224277,,3.52,288,15267,2749,Hardcover,July 25th 2017,Viking
278,Odd Hours,Dean Koontz,0553807056,(Odd Thomas #4),3.94,283,40058,2225,Hardcover,May 23rd 2008,Bantam
274,Moonraker,Ian Fleming,0142002062,(James Bond (Original Series) #3),3.73,247,17604,1102,Paperback,December 31st 2002,Penguin Books
276,The Passenger,Lisa Lutz,1451686633,,3.70,304,25326,3574,Hardcover,March 1st 2016,Simon
273,Dexter in the Dark,Jeff Lindsay,0385518331,(Dexter #3),3.50,307,28015,1782,Hardcover,September 18th 2007,Doubleday Books
271,Pieces of Her,Karin Slaughter,0062430297,,3.79,496,26147,3143,ebook,August 21st 2018,William Morrow
270,Kisscut,Karin Slaughter,0060534044,(Grant County #2),4.11,420,29043,1381,Paperback,September 30th 2003,Harper
269,Separation of Power,Vince Flynn,0671047345,(Mitch Rapp #5),4.32,448,38043,880,Paperback,August 27th 2002,Pocket Books
266,Psycho,Robert Bloch,0747545251,(Psycho #1),4.10,208,47289,2015,Paperback,January 31st 1999,Bloomsbury Publishing PLC
265,What She Knew,Gilly Macmillan,0062413864,(Jim Clemo #1),3.88,512,61759,5060,Paperback,December 1st 2015,William Morrow Paperbacks
272,The Collector,John Fowles,0099470470,,3.99,283,46528,3042,Paperback,October 21st 1998,Vintage
268,Whiteout,Ken Follett,0451215710,,3.57,469,26159,1427,Paperback,October 25th 2005,Signet
261,We Were Liars,E. Lockhart,,,3.84,242,387418,43867,Kindle Edition,May 13th 2014,Delacorte Press
262,The Summons,John Grisham,0385339593,,3.69,384,61952,1860,Paperback,September 27th 2005,Delta
263,The Rule of Four,Ian Caldwell,0440241359,,3.22,450,30894,2164,Paperback,June 28th 2005,Dell Publishing Company
258,Memorial Day,Vince Flynn,1416548009,(Mitch Rapp #7),4.31,574,39637,915,Paperback,April 24th 2007,Pocket Books
260,Every Dead Thing,John Connolly,067102731X,(Charlie Parker #1),4.00,467,19833,1432,Paperback,July 1st 2000,Pocket Books
257,Bag of Bones,Stephen King,067102423X,,3.89,736,157955,3698,Mass Market Paperback,June 1999,Pocket Books
264,The Husband,Dean Koontz,0553804790,,3.80,400,41119,1802,Hardcover,May 30th 2006,Bantam
259,Presumed Innocent,Scott Turow,0446350982,(Kindle County Legal Thriller #1),4.11,421,100592,1344,Mass Market Paperback,1988,Warner Books Inc
252,Stone Cold,David Baldacci,0446577391,(Camel Club #3),4.13,388,35442,1582,Hardcover,November 6th 2007,Grand Central Publishing
255,The Gunslinger,Stephen King,,(The Dark Tower #1),3.96,231,458776,17020,Paperback,July 2003,Plume
253,The Amber Room,Steve Berry,034548343X,,3.85,416,20895,973,Paperback,2004,Ballantine Books
256,First Family,David Baldacci,0446539759,(Sean King & Michelle Maxwell #4),4.02,449,31442,1902,Hardcover,April 21st 2009,Grand Central Publishing
254,Sister,Rosamund Lupton,0749942010,,3.77,358,45291,4954,Paperback,September 2nd 2010,Piatkus Books
249,Jack & Jill,James Patterson,0446692654,(Alex Cross #3),3.96,466,62760,1485,Paperback,August 1st 2003,Grand Central Publishing
250,Brother Odd,Dean Koontz,0553804804,(Odd Thomas #3),3.98,364,57140,2374,Hardcover,November 28th 2006,Bantam
248,Split Second,David Baldacci,0446614459,(Sean King & Michelle Maxwell #1),4.00,512,51943,2204,Paperback,September 1st 2004,Vision
246,The Brethren,John Grisham,0385339674,,3.73,384,80085,1736,Paperback,December 27th 2005,Delta
247,Cujo,Stephen King,0307348245,,3.70,432,199327,3860,Paperback,June 6th 2006,Plaza y Janés
244,Dangerous Girls,Abigail Haas,1442486597,,4.11,388,16817,3175,Hardcover,July 16th 2013,Simon Pulse
243,Dance of Death,Douglas Preston,0446617091,(Pendergast #6),4.17,560,25081,864,Mass Market Paperback,January 1st 2006,Warner Books
242,Memory Man,David Baldacci,1455559822,(Amos Decker #1),4.07,416,86132,5542,Hardcover,April 21st 2015,Grand Central Publishing
245,Six Years,Harlan Coben,0525953485,,3.82,351,59280,5371,Hardcover,March 19th 2013,Dutton
251,Stillhouse Lake,Rachel Caine,,(Stillhouse Lake #1),4.12,301,80492,6393,Kindle Edition,July 1st 2017,Thomas & Mercer
239,The Hit,David Baldacci,1455521213,(Will Robie #2),4.08,392,46362,2940,Hardcover,April 23rd 2013,Grand Central Publishing
237,Dearly Devoted Dexter,Jeff Lindsay,1400095921,(Dexter #2),3.84,292,39450,2128,Paperback,September 19th 2006,Vintage Books
241,The Testament,John Grisham,0440234743,,3.85,535,94897,2679,Paperback,December 28th 1999,Island
238,Hidden Bodies,Caroline Kepnes,1476785635,(You #2),3.77,442,29673,4213,Paperback,November 1st 2016,Atria/Emily Bestler Books
240,Black Order,James Rollins,0752876457,(Sigma Force #3),4.15,448,28548,1052,Paperback,December 27th 2006,Orion
234,Reamde,Neal Stephenson,0061977969,,3.97,1044,45596,4696,Hardcover,September 20th 2011,William Morrow
235,Battle Royale,Koushun Takami,156931778X,,4.24,617,47861,4502,Paperback,February 26th 2003,"VIZ, LLC"
236,The Wheel of Darkness,Douglas Preston,0446580287,(Pendergast #8),3.93,388,23176,1142,Hardcover,August 28th 2007,Grand Central Publishing
233,Velocity,Dean Koontz,0553588257,,3.86,460,54832,1787,Mass Market Paperback,April 25th 2006,Bantam
230,The Book of the Dead,Douglas Preston,0446576980,(Pendergast #7),4.14,454,28687,1099,Hardcover,August 14th 2006,Warner Books (NY)
232,The Broker,John Grisham,0385340540,,3.78,422,76749,2644,Paperback,September 26th 2006,Delta
231,Undone,Karin Slaughter,0385341962,(Will Trent #3),4.24,436,29737,1619,Hardcover,July 14th 2009,Delacorte Press
229,Gerald's Game,Stephen King,0831727527,,3.50,332,119990,3513,Hardcover,September 1st 1992,Smithmark Publishers
226,From Russia With Love,Ian Fleming,0142002070,(James Bond (Original Series) #5),3.89,259,25797,1047,Paperback,2002,Penguin Books
228,No Exit,Taylor  Adams,,,4.08,278,29052,4211,Kindle Edition,June 25th 2017,Joffe Books
227,Fractured,Karin Slaughter,0385341954,(Will Trent #2),4.17,388,35839,1707,Hardcover,July 29th 2008,Delacorte Press
224,Luckiest Girl Alive,Jessica Knoll,1476789630,,3.49,352,125573,11181,Hardcover,May 12th 2015,Simon
225,The Chamber,John Grisham,0385339666,,3.78,632,115439,1532,Paperback,January 2006,Delta Trade Paperbacks
223,The Apprentice,Tess Gerritsen,0345447867,(Rizzoli & Isles #2),4.14,376,44894,1960,Paperback,2008,Ballantine Books
220,The Girl Who Loved Tom Gordon,Stephen King,1416524290,,3.58,264,116050,4195,Paperback,November 1st 2005,Pocket Books
218,'Salem's Lot,Stephen King,0450031063,,4.01,483,291119,8267,Paperback,1991,New English Library
222,Disclosure,Michael Crichton,0099303744,,3.78,455,65131,885,Paperback,1994,Arrow
217,No Time for Goodbye,Linwood Barclay,055380555X,(No Time For Goodbye #1),4.01,338,26198,2273,Hardcover,September 25th 2007,Bantam
219,The Partner,John Grisham,0385339100,,3.91,416,101619,2247,Paperback,April 26th 2005,Delta
221,Caught,Harlan Coben,052595158X,,3.98,388,45808,3384,Hardcover,March 23rd 2010,Dutton
215,The Body Farm,Patricia Cornwell,0425201449,(Kay Scarpetta #5),4.05,351,59421,1147,Paperback,December 28th 2004,Berkley
216,The Kill Artist,Daniel Silva,0451209338,(Gabriel Allon #1),4.00,501,46691,1905,Paperback,April 6th 2004,Signet
214,The President Is Missing,Bill Clinton,,,3.85,513,64000,7883,Kindle Edition,June 4th 2018,"Little, Brown and Company and Knopf"
213,Something in the Water,Catherine Steadman,1524797189,,3.62,342,59403,6972,Hardcover,June 5th 2018,Ballantine
210,Joyland,Stephen King,1781162646,,3.91,283,98388,10756,Paperback,June 4th 2013,Hard Case Crime
211,Red Sparrow,Jason  Matthews,1476706123,(Red Sparrow Trilogy #1),3.96,431,38079,3752,Hardcover,June 4th 2013,Scribner
212,The Lovely Bones,Alice Sebold,0316166685,,3.79,372,1841505,39025,Mass Market Paperback,September 1st 2006,"Little, Brown and Company"
209,Transfer of Power,Vince Flynn,1416516352,(Mitch Rapp #3),4.31,549,40814,1886,Paperback,October 1st 2005,Pocket Books
206,Verity,Colleen Hoover,,,4.41,333,45291,9473,Kindle Edition,December 7th 2018,"Hoover Ink, Inc."
205,The Lying Game,Ruth Ware,1501156004,,3.52,370,70586,7055,Hardcover,July 25th 2017,Gallery/Scout Press
207,Flaggermusmannen,Jo Nesbø,8203180728,(Harry Hole #1),3.54,339,69726,5352,Paperback,July 2nd 2005,Aschehoug
208,The Hypnotist,Lars Kepler,0374173958,(Joona Linna #1),3.67,503,38857,3542,Hardcover,June 21st 2011,Sarah Crichton Books
201,The Firm,John Grisham,044021145X,,4.01,501,26650,1169,Mass Market Paperback,November 11th 1999,Dell
204,Make Me,Lee Child,0593073894,(Jack Reacher #20),3.98,432,50190,4019,Paperback,September 8th 2015,BANTAM PRESS
202,Zero Day,David Baldacci,0446573019,(John Puller #1),4.00,434,58037,3319,Hardcover,October 31st 2011,Grand Central Publishing
203,Still Life With Crows,Douglas Preston,0446612766,(Pendergast #4),4.19,564,28579,1418,Mass Market Paperback,July 1st 2004,Grand Central Publishing
197,The Dark Half,Stephen King,045052468X,,3.76,469,112612,1810,Paperback,October 7th 1990,New English Library
196,3rd Degree,James Patterson,0446614831,(Women's Murder Club #3),4.02,339,67970,2008,Paperback,January 1st 2005,Grand Central Publishing
200,The Black Echo,Michael Connelly,0446612731,(Harry Bosch #1),4.10,482,135017,3885,Paperback,December 1st 2002,Grand Central Publishing
195,The Escape,David Baldacci,1455521191,(John Puller #3),4.16,470,38333,2705,Hardcover,November 18th 2014,Grand Central Publishing
193,Need to Know,Karen Cleveland,,,3.84,306,18085,3178,Kindle Edition,January 23rd 2018,Ballantine Books
194,The Female of the Species,Mindy McGinnis,,,4.23,341,21370,4897,Paperback,September 20th 2016,Katherine Tegen Books
192,Rosemary's Baby,Ira Levin,0451194004,(Rosemary's Baby #1),3.99,308,98201,3015,Hardcover,September 1st 1997,Signet
191,The Charlemagne Pursuit,Steve Berry,0345485793,(Cotton Malone #4),3.90,528,16595,897,Hardcover,November 18th 2008,Ballantine Books
190,Hell's Corner,David Baldacci,0230706150,(Camel Club #5),4.12,448,28225,1743,Hardcover,November 9th 2010,MacMillan
186,The Empty Chair,Jeffery Deaver,0684855631,(Lincoln Rhyme #3),4.07,416,21576,774,Hardcover,May 9th 2000,Simon & Schuster
187,The Matarese Circle,Robert Ludlum,0752858556,(Matarese Dynasty #1),4.05,544,36160,324,Paperback,August 19th 2004,Orion Publishing Group
189,Bloodline,James Rollins,0061784796,(Sigma Force #8),4.24,464,17931,1189,Hardcover,June 26th 2012,William Morrow
188,The Absent One,Jussi Adler-Olsen,0525952896,(Afdeling Q #2),3.86,406,25788,2034,Hardcover,August 21st 2012,Dutton Books
185,Divergent,Veronica Roth,0062024035,(Divergent #1),4.21,487,2609699,105282,Paperback,February 28th 2012,Katherine Tegen Books
179,Subterranean,James Rollins,0380792648,,4.02,410,21065,717,Mass Market Paperback,March 1st 2007,HarperCollins
183,The Fourth Monkey,J.D. Barker,0544968840,(4MK Thriller #1),4.17,404,10169,1932,Hardcover,June 27th 2017,Houghton Mifflin Harcourt
182,The Maltese Falcon,Dashiell Hammett,0752865331,,3.91,213,77667,4322,Paperback,March 1st 2005,Orion
184,The Dinner,Herman Koch,,,3.21,306,117323,15859,Kindle Edition,February 12th 2013,Hogarth
267,La Vérité sur l'affaire Harry Quebert,Joël Dicker,2877068161,(Marcus Goldman #1),4.02,672,65494,7737,Paperback,November 2012,De Fallois / L'Âge d'Homme
181,Zoo,James Patterson,1846058295,(Zoo #1),3.46,395,36331,4877,Hardcover,September 3rd 2012,Century
180,The Romanov Prophecy,Steve Berry,0345460065,,3.91,387,19875,1041,Paperback,December 26th 2006,Ballantine Books
178,Rose Madder,Stephen King,0340640146,,3.69,608,86966,2150,Paperback,1995,Hodder and Stoughton
176,Seven Deadly Wonders,Matthew Reilly,1416505067,(Jack West Jr #1),4.09,544,21493,1003,Mass Market Paperback,December 26th 2006,Pocket Books
173,Die Therapie,Sebastian Fitzek,3426633094,,4.18,336,10348,1077,Paperback,January 1st 2006,Droemer/Knaur
177,A Clean Kill in Tokyo,Barry Eisler,,(John Rain #1),3.96,363,13505,816,Kindle Edition,July 1st 2002,Barry Eisler
175,Headhunters,Jo Nesbø,0307948684,,3.79,265,26465,2033,Paperback,September 6th 2011,Vintage Crime/Black Lizard
169,The Naturals,Jennifer Lynn Barnes,1423168232,(The Naturals #1),4.18,308,22914,3204,Hardcover,November 5th 2013,Disney-Hyperion
168,Missing You,Harlan Coben,0525953493,,3.97,399,39716,3644,Hardcover,March 18th 2014,Dutton
174,My Sister's Grave,Robert Dugoni,1477825576,(Tracy Crosswhite #1),4.04,416,89965,5290,Paperback,November 1st 2014,Thomas & Mercer
172,Cruel & Unusual,Patricia Cornwell,0380718340,(Kay Scarpetta #4),4.12,407,94070,844,Mass Market Paperback,May 1994,Avon Books
171,Two Graves,Douglas Preston,0446554995,(Pendergast #12),4.04,484,18392,1628,Hardcover,December 11th 2012,Grand Central Publishing
166,A Faint Cold Fear,Karin Slaughter,0060534052,(Grant County #3),4.10,422,28197,1116,Paperback,July 27th 2004,Harper
170,The Venetian Betrayal,Steve Berry,0345485777,(Cotton Malone #3),3.95,608,22176,899,Hardcover,December 11th 2007,Ballantine Books
167,Never Let You Go,Chevy Stevens,1250034566,,3.97,406,18488,2428,Hardcover,March 14th 2017,St. Martin's Press
162,Simple Genius,David Baldacci,0446580341,(Sean King & Michelle Maxwell #3),3.92,420,30862,1615,Hardcover,April 24th 2007,Warner Books
163,Hold Tight,Harlan Coben,0525950608,,3.94,416,37906,2519,Hardcover,April 15th 2008,Dutton
158,Thinner,Richard Bachman,0451190750,,3.70,320,156801,2139,Mass Market Paperback,September 1st 1996,Signet
165,Birdman,Mo Hayder,0440236169,(Jack Caffery #1),3.88,448,14383,1425,Paperback,October 10th 2000,Dell Publishing Company
159,The Expats,Chris Pavone,0307956350,(Kate Moore #1),3.44,326,27729,3845,Hardcover,March 6th 2012,Crown
164,The Eight,Katherine Neville,0345366239,(The Eight #1),3.92,598,30953,2477,Paperback,January 14th 1990,Ballantine Books
155,The Devil's Star,Jo Nesbø,0099478536,(Harry Hole #5),4.04,528,49449,2307,Paperback,July 6th 2006,Vintage
161,Ice Cold,Tess Gerritsen,034551548X,(Rizzoli & Isles #8),4.16,322,34855,2079,Hardcover,June 29th 2010,Ballantine Books
160,The Strange Case of Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,0451528956,,3.80,144,322630,10590,Paperback,September 2nd 2003,Signet Classics
153,False Memory,Dean Koontz,0553580221,,3.87,751,40599,1152,Paperback,November 28th 2000,Bantam Books
157,World War Z: An Oral History of the Zombie War,Max Brooks,0307346609,(Zомби),4.01,342,390505,24051,Hardcover,September 12th 2006,Crown
156,Lethal White,Robert Galbraith,0751572853,(Cormoran Strike #4),4.26,650,72374,7803,Hardcover,September 18th 2018,Sphere
154,Killman Creek,Rachel Caine,,(Stillhouse Lake #2),4.28,333,27476,2365,Kindle Edition,December 12th 2017,Thomas & Mercer
152,Divine Justice,David Baldacci,0446195502,(Camel Club #4),4.19,326,44770,1479,Hardcover,November 4th 2008,Grand Central Publishing
150,The Keeper of Lost Causes,Jussi Adler-Olsen,0525952489,(Afdeling Q #1),3.99,400,55718,4644,Hardcover,August 23rd 2011,Dutton Adult
148,Firestarter,Stephen King,0451167805,,3.87,416,169454,2534,Paperback,August 1st 1981,Berkley Books
149,NOS4A2,Joe Hill,0062200577,,4.07,692,80532,9912,Hardcover,April 30th 2013,William Morrow
146,Big Little Lies,Liane Moriarty,0399587195,,4.26,460,599228,40596,Paperback,February 9th 2017,Berkley Books
151,Executive Power,Vince Flynn,0743453964,(Mitch Rapp #6),4.33,512,36462,820,Paperback,April 27th 2004,Pocket Star Books
147,Next,Michael Crichton,0060872985,,3.49,431,61329,2948,Hardcover,November 28th 2006,Harper
140,Rising Sun,Michael Crichton,0606298231,,3.63,399,44735,887,Hardcover,August 30th 2004,Turtleback Books
143,Brimstone,Douglas Preston,0446612758,(Pendergast #5),4.14,740,31292,1157,Mass Market Paperback,May 2005,Grand Central Publishing
145,The Templar Legacy,Steve Berry,0345476166,(Cotton Malone #1),3.82,511,44479,2037,Mass Market Paperback,February 21st 2006,Ballantine Books
142,Executive Orders,Tom Clancy,0006479758,(Jack Ryan #8),4.07,1273,41890,585,Paperback,January 1st 1998,HarperCollins
144,Personal,Lee Child,0804178747,(Jack Reacher #19),3.94,353,50639,3614,Hardcover,September 2nd 2014,Delacorte Press
139,Intensity,Dean Koontz,0553582917,,4.04,436,67330,2738,Paperback,October 31st 2000,Bantam
141,Debt of Honor,Tom Clancy,0425147584,(Jack Ryan #7),4.05,990,40205,535,Paperback,August 1st 1995,Berkley Books
138,The Secret History,Donna Tartt,1400031702,,4.09,559,244856,17623,Paperback,April 13th 2004,Vintage
135,Absolute Power,David Baldacci,0330419641,,4.16,550,85682,1689,Paperback,2003,Pan Publishing
136,The Likeness,Tana French,0143115626,(Dublin Murder Squad #2),4.06,466,102152,8571,Paperback,May 1st 2009,Penguin Books
137,The Girl With All the Gifts,M.R. Carey,0356500152,(The Girl With All the Gifts #1),3.94,461,166279,18453,Paperback,June 19th 2014,Orbit
133,The Talented Mr. Ripley,Patricia Highsmith,0393332144,(Ripley #1),3.94,320,47302,2768,Paperback,June 17th 2008,W. W. Norton
134,Murder on the Orient Express,Agatha Christie,0007119313,(Hercule Poirot #10),4.16,347,299382,19384,Paperback,June 4th 2007,HarperCollins Publishers
132,The Passage,Justin Cronin,0345504968,(The Passage #1),4.04,766,169484,18569,Hardcover,June 8th 2010,Ballantine Books
126,Rainbow Six,Tom Clancy,0425170349,(John Clark #2),4.09,912,43436,1047,Mass Market Paperback,September 1st 1999,Berkley Books
128,Map of Bones,James Rollins,0060765240,(Sigma Force #2),4.07,523,52643,1529,Mass Market Paperback,April 25th 2006,Avon
130,The Last Juror,John Grisham,0385339682,,3.86,278,74234,2091,Paperback,April 25th 2006,Delta
129,Still Missing,Chevy Stevens,0312595670,,3.98,352,58676,6657,Hardcover,July 6th 2010,St. Martin's Press
125,The Shining Girls,Lauren Beukes,0316216852,,3.50,368,36004,4888,Hardcover,June 4th 2013,Mulholland Books
127,The Green Mile,Stephen King,0451933028,(The Green Mile #1-6),4.44,592,222157,6294,Paperback,September 1st 1996,Penguin Signet
131,Orphan X,Gregg Hurwitz,,(Orphan X #1),4.09,367,25015,2925,Kindle Edition,January 19th 2016,Minotaur Books
123,Déjà Dead,Kathy Reichs,0671011367,(Temperance Brennan #1),3.87,532,120425,3479,Paperback,June 1998,Pocket Books
124,A Wanted Man,Lee Child,0307749606,(Jack Reacher #17),4.02,15,54376,3732,Audio CD,September 25th 2012,Random House Audio
119,Postmortem,Patricia Cornwell,0743477154,(Kay Scarpetta #1),4.02,342,194069,2598,Paperback,December 30th 2003,Pocket Books
121,I See You,Clare Mackintosh,,,3.88,386,47431,5254,Kindle Edition,April 4th 2017,Sphere
118,The Chemist,Stephenie Meyer,0316387843,,3.71,521,57019,7540,Paperback,July 11th 2017,Back Bay Books
122,I Hunt Killers,Barry Lyga,0316125849,(I Hunt Killers #1),4.02,359,31059,3785,Hardcover,April 3rd 2012,"Little, Brown and Company"
117,Doctor Sleep,Stephen King,1476727651,(The Shining #2),4.10,531,143682,15389,Hardcover,September 24th 2013,Scribner
120,Hannibal Rising,Thomas  Harris,0385339410,(Hannibal Lecter #4),3.48,432,30661,1553,Hardcover,December 5th 2006,Delacorte Press
111,The Woods,Harlan Coben,0525950125,,4.05,404,60343,3646,Hardcover,April 17th 2007,Dutton Adult
116,Never Go Back,Lee Child,0385344341,(Jack Reacher #18),4.04,400,52558,3970,Hardcover,September 3rd 2013,Delacorte Press
115,Sandstorm,James Rollins,0060580674,(Sigma Force #1),3.95,608,39532,1741,Mass Market Paperback,May 1st 2005,HarperCollins Publishers
113,The Rainmaker,John Grisham,0385339607,,3.93,419,153990,1790,Paperback,September 27th 2005,Delta
112,The Silent Wife,A.S.A. Harrison,0143123238,,3.30,326,88316,9089,Paperback,June 25th 2013,Penguin Books
109,Blindsighted,Karin Slaughter,0380820889,(Grant County #1),4.10,418,58824,2663,Paperback,October 1st 2002,Harper
110,Mockingjay,Suzanne Collins,0439023513,(The Hunger Games #3),4.03,390,2075962,99367,Hardcover,August 24th 2010,Scholastic Press
114,The Widow,Fiona Barton,1101990260,(Kate Waters #1),3.49,324,73545,7787,Hardcover,February 16th 2016,NAL
106,The Cardinal of the Kremlin,Tom Clancy,0425116840,(Jack Ryan #4),4.03,547,44405,621,Mass Market Paperback,August 14th 1989,Berkley Publishing Group
108,Defending Jacob,William Landay,0385344228,,3.98,421,233058,19001,Hardcover,January 31st 2012,Delacorte Press
107,Nothing to Lose,Lee Child,0385340567,(Jack Reacher #12),3.92,416,46629,2316,Hardcover,June 3rd 2008,Delacorte Press
105,Red Storm Rising,Tom Clancy,0394298667,,4.16,,65184,1013,Audio Cassette,September 13th 1988,Random House Audio
103,End of Watch,Stephen King,1501129740,(Bill Hodges Trilogy #3),4.09,432,70822,7120,Hardcover,June 7th 2016,Scribner
101,Roses are Red,James Patterson,0446605484,(Alex Cross #6),4.04,416,52428,1268,Mass Market Paperback,October 1st 2001,Warner Vision
104,Reliquary,Douglas Preston,0765354950,(Pendergast #2),4.02,464,35374,1305,Mass Market Paperback,August 1st 2005,Tor Books
102,1st to Die,James Patterson,0446696617,(Women's Murder Club #1),4.07,424,272254,5823,Paperback,May 20th 2005,Grand Central Publishing
98,The Wasp Factory,Iain Banks,0684853159,,3.84,192,64787,3818,Paperback,1998,Simon & Schuster (NYC)
97,Force of Nature,Jane Harper,1250105633,(Aaron Falk #2),3.85,326,47083,5435,Hardcover,February 6th 2018,Flatiron Books
100,The Last Time I Lied,Riley Sager,,,4.07,384,32490,4872,Kindle Edition,July 3rd 2018,Dutton
99,The Associate,John Grisham,0385517831,,3.65,373,56485,3811,Hardcover,January 27th 2009,Doubleday Books
95,Ice Station,Matthew Reilly,0312971230,(Shane Schofield #1),4.12,513,25709,1124,Paperback,September 15th 2000,St. Martin's Press
96,Gone for Good,Harlan Coben,0440236738,,4.11,432,39331,2085,Paperback,March 4th 2003,Dell Publishing Company
94,Eeny Meeny,M.J. Arlidge,0451475496,(Helen Grace #1),3.90,395,23544,2993,Paperback,June 2nd 2015,NAL
91,The Historian,Elizabeth Kostova,,,3.78,704,227729,15381,Kindle Edition,June 1st 2005,
90,The Girl Who Takes an Eye for an Eye,David Lagercrantz,,(Millennium #5),3.75,347,46443,4344,Kindle Edition,September 7th 2017,MacLehose Press
89,Thunderhead,Douglas Preston,0446608378,,4.10,531,23724,729,Paperback,June 1st 2000,Grand Central Publishing
92,The Last Mrs. Parrish,Liv Constantine,0062688162,,3.88,560,64850,6855,Paperback,October 17th 2017,HarperLuxe
93,The Collectors,David Baldacci,044653109X,(Camel Club #2),4.02,438,37574,1647,Hardcover,October 18th 2006,Warner Books
88,The Poet,Michael Connelly,0446690457,(Jack McEvoy #1),4.20,510,69253,2402,Paperback,July 1st 2002,Grand Central Publishing
85,The Girl in 6E,A.R. Torre,,(Deanna Madden #1),3.81,352,15763,2899,Kindle Edition,January 21st 2014,Redhook
86,Wayward,Blake Crouch,1477808701,(Wayward Pines #2),4.13,298,42474,2522,Paperback,September 17th 2013,Thomas & Mercer
87,Horns,Joe Hill,0061147958,,3.92,370,90250,8039,Hardcover,March 1st 2010,William Morrow
84,Room,Emma Donoghue,,,4.05,321,644156,45418,Kindle Edition,September 13th 2010,"Little, Brown and Company"
81,Amazonia,James Rollins,0060002492,,4.13,510,25839,1008,Mass Market Paperback,March 1st 2002,Avon Books
83,Forever Odd,Dean Koontz,0553588265,(Odd Thomas #2),3.97,364,65501,2630,Paperback,October 31st 2006,Bantam Books
82,Different Seasons,Stephen King,0751514624,,4.35,560,157488,3884,Mass Market Paperback,February 16th 1995,Warner Books
78,Fever Dream,Douglas Preston,0446554960,(Pendergast #10),4.10,405,27499,1497,Hardcover,May 11th 2010,Grand Central Publishing
79,The Perfect Nanny,Leïla Slimani,,,3.40,228,49298,6109,Paperback,January 9th 2018,Penguin Books
80,Cold Vengeance,Douglas Preston,,(Pendergast #11),4.10,457,19482,1374,Kindle Edition,August 2nd 2011,Grand Central Publishing
75,Red Rabbit,Tom Clancy,0399148701,(Jack Ryan #2),3.67,640,23886,616,Hardcover,August 26th 2002,G.P. Putnam's Sons
73,The Odessa File,Frederick Forsyth,0553271989,,4.12,334,49355,660,Paperback,March 1st 1983,Bantam
72,The Long Walk,Richard Bachman,0451196716,,4.11,370,98544,5582,Paperback,April 1st 1999,Signet
77,Heart-Shaped Box,Joe Hill,0061147931,,3.83,376,91890,7719,Hardcover,February 13th 2007,William Morrow
74,Gorky Park,Martin Cruz Smith,0345298349,(Arkady Renko #1),4.04,433,53731,1024,Paperback,February 12th 1982,Ballantine Books
76,A Clockwork Orange,Anthony Burgess,0393341763,,3.99,240,535561,12009,Paperback,May 21st 2019,W. W. Norton
70,The Judas Strain,James Rollins,0060763892,(Sigma Force #4),4.16,464,26430,1165,Hardcover,July 2nd 2007,William Morrow
71,Reconstructing Amelia,Kimberly McCreight,006222543X,,3.83,382,113395,11112,Hardcover,April 2nd 2013,HarperCollins
67,The Shadow of the Wind,Carlos Ruiz Zafón,0143034901,(El cementerio de los libros olvidados #1),4.26,487,389787,30447,Paperback,January 25th 2005,Penguin Books
69,Dolores Claiborne,Stephen King,1101138173,,3.85,384,113657,2427,ebook,December 1st 1993,Signet Book
68,A Simple Plan,Scott B. Smith,0307279952,,3.91,432,23599,1153,Paperback,October 24th 2006,Vintage
