id,title,author,ISBN,series,avg_rating,pages,rating_count,review_count,book_format,published_year,publisher
330,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",Erik Larson,0739303406,,3.99,447,445089,29927,Audio Cassette,February 11th 2003,Random House Audio Publishing Group
329,The Broken Girls,Simone St. James,,,4.06,336,28917,4162,Kindle Edition,March 20th 2018,Berkley
328,His Last Bow,Arthur Conan Doyle,0755334434,(Sherlock Holmes #8),4.29,256,32107,645,Paperback,December 18th 2006,Headline
327,The Naturals,Jennifer Lynn Barnes,1423168232,(The Naturals #1),4.18,308,22914,3204,Hardcover,November 5th 2013,Disney-Hyperion
326,The City & the City,China Miéville,0345497511,,3.91,312,45842,5168,Hardcover,May 26th 2009,Del Rey
325,Justice Hall,Laurie R. King,000711138X,(Mary Russell and Sherlock Holmes #6),4.21,352,11938,700,Paperback,2003,HarperCollins
324,The Bungalow Mystery,Carolyn Keene,1557091579,(Nancy Drew Mystery Stories #3),3.92,204,17578,670,Hardcover,September 1st 1991,Applewood Books
323,Dissolution,C.J. Sansom,0330411969,(Matthew Shardlake #1),4.08,456,34230,2487,Paperback,2004,Pan
322,Naked Heat,Richard Castle,1401324029,(Nikki Heat #2),3.76,288,21003,1863,Hardcover,September 28th 2010,Hyperion
321,Among the Mad,Jacqueline Winspear,1427206058,(Maisie Dobbs #6),4.10,0,17965,1390,Audio CD,February 17th 2009,Macmillan Audio
320,Death Comes as the End,Agatha Christie,0312981619,,3.84,277,13990,861,Paperback,April 15th 2002,St. Martin's Paperbacks
319,The Mapping of Love and Death,Jacqueline Winspear,0061727660,(Maisie Dobbs #7),4.21,338,19152,1519,Hardcover,March 23rd 2010,Harper
318,Taken at the Flood,Agatha Christie,0007121016,(Hercule Poirot #28),3.71,352,12172,777,Paperback,2002,HarperCollins Publishers Ltd
317,The Ruby in the Smoke,Philip Pullman,0394895894,(Sally Lockhart #1),3.77,230,22153,1317,Paperback,November 12th 1988,Laurel Leaf Library
316,The Angel's Game,Carlos Ruiz Zafón,0385528701,(El cementerio de los libros olvidados #2),3.90,531,94677,8742,Hardcover,June 16th 2009,Doubleday
315,A Royal Pain,Rhys Bowen,0425221636,(Royal Spyness #2),3.86,307,12733,1020,Hardcover,July 1st 2008,Berkley Hardcover
314,Sometimes I Lie,Alice Feeney,0008225354,,3.84,387,57565,8381,Paperback,March 23rd 2017,HQ
313,The Bourne Identity,Robert Ludlum,0752864327,(Jason Bourne #1),4.01,566,368486,4369,Paperback,March 24th 2005,Orion
312,Dog on It,Spencer Quinn,1416585834,(Chet and Bernie Mystery #1),3.86,305,17342,3050,Hardcover,February 10th 2009,Atria Books
311,Thirteen Reasons Why,Jay Asher,1595147888,,3.96,352,693125,49847,Hardcover,December 27th 2016,Razorbill
310,4th of July,James Patterson,0446613363,(Women's Murder Club #4),4.06,448,67793,1956,Paperback,June 1st 2006,Vision
309,The Black Ice,Michael Connelly,0446613444,(Harry Bosch #2),4.07,448,54601,1999,Paperback,December 1st 2003,Vision
308,Conspiracy in Death,J.D. Robb,0749934174,(In Death #8),4.36,364,29726,1025,Paperback,May 27th 2004,"Little, Brown Book Group"
307,The Maze of Bones,Rick Riordan,0545060397,(The 39 Clues #1),3.84,220,70140,4608,Hardcover,September 1st 2008,"Scholastic, Inc."
306,The Grave's a Fine and Private Place,Alan Bradley,1409172880,(Flavia de Luce  #9),3.98,365,12580,1922,Hardcover,February 8th 2018,Orion
305,The Secret of Chimneys,Agatha Christie,0007122586,(Superintendent Battle #1),3.86,400,13714,823,Paperback,2001,HarperCollins Publishers Ltd.
304,I Am the Messenger,Markus Zusak,0375836675,,4.07,357,122014,13178,Paperback,May 9th 2006,Alfred A. Knopf Borzoi Books
303,Then She Was Gone,Lisa Jewell,1501154648,,4.05,359,94527,9698,Hardcover,April 17th 2018,Atria Books
302,The Good Daughter,Karin Slaughter,0062430262,(The Good Daughter #1),4.13,656,79244,7489,ebook,August 8th 2017,William Morrow
301,Partners in Crime,Agatha Christie,0007111509,(Tommy & Tuppence #2),3.77,347,12005,747,Paperback,January 1st 2001,HarperCollins Publishers
300,By the Pricking of My Thumbs,Agatha Christie,0451200527,(Tommy & Tuppence #4),3.72,212,12286,753,Paperback,July 1st 2000,Signet
299,"Where'd You Go, Bernadette",Maria Semple,0316204277,,3.90,330,368024,35954,Hardcover,August 14th 2012,"Little, Brown and Company"
298,All Together Dead,Charlaine Harris,0441014941,(Sookie Stackhouse #7),4.06,323,180610,3512,Hardcover,May 1st 2007,Ace
297,W is for Wasted,Sue Grafton,0399158987,(Kinsey Millhone #23),3.90,486,26289,3069,Hardcover,September 10th 2013,Marian Wood Books/Putnam
296,The Lake House,Kate Morton,,,4.05,495,85212,10010,Hardcover,October 20th 2015,Atria Books
295,The Labours of Hercules,Agatha Christie,1572704578,(Hercule Poirot #27),3.78,9,14371,639,Audio CD,July 13th 2005,AudioGO
294,The Blessing Way,Tony Hillerman,0061000019,(Leaphorn & Chee #1),4.06,320,18077,831,Paperback,March 7th 1990,HarperTorch
293,Holiday in Death,J.D. Robb,,(In Death #7),4.32,308,31429,1000,Paperback,June 1st 1998,Berkley
292,V is for Vengeance,Sue Grafton,0399157867,(Kinsey Millhone #22),3.95,437,25562,2489,Hardcover,November 14th 2011,Putnam Adult
291,Plum Lucky,Janet Evanovich,0312377630,(Stephanie Plum #13.5),3.74,166,44477,1808,Hardcover,January 8th 2008,St. Martin's Press
290,Behind Closed Doors,B.A. Paris,1250121000,,3.95,293,220990,21592,Hardcover,August 9th 2016,St. Martin's Press
289,The Redbreast,Jo Nesbø,184343217X,(Harry Hole #3),3.92,519,75900,3839,Paperback,November 2nd 2009,Harvill Secker
288,From Potter's Field,Patricia Cornwell,0425204693,(Kay Scarpetta #6),4.04,383,48527,779,Paperback,August 30th 2005,Berkley Books
287,Chasing Vermeer,Blue Balliett,0439372941,(Chasing Vermeer #1),3.72,254,26018,2213,Hardcover,June 1st 2004,Scholastic Press
286,The Dante Club,Matthew Pearl,034549038X,(The Dante Club  #1),3.38,424,35527,2373,Mass Market Paperback,June 27th 2006,Ballantine Books
285,Size 12 Is Not Fat,Meg Cabot,0060525118,(Heather Wells #1),3.74,345,75986,2604,Paperback,December 27th 2005,William Morrow Paperbacks
284,An Incomplete Revenge,Jacqueline Winspear,0719569516,(Maisie Dobbs #5),4.10,288,17139,1312,Hardcover,June 5th 2008,Hodder Murray
283,Sparkling Cyanide,Agatha Christie,0007136854,(Colonel Race #4),3.87,336,16153,921,Paperback,2002,HarperCollins
282,The Unexpected Mrs. Pollifax,Dorothy Gilman,0449208281,(Mrs. Pollifax #1),4.15,204,19986,1609,Paperback,December 1983,Random House Ballantine Fawcett Crest
281,Endless Night,Agatha Christie,0007151675,,3.77,303,16382,1621,Paperback,2007,Harper
280,I Let You Go,Clare Mackintosh,0751554154,,4.07,371,87045,10476,Paperback,November 9th 2014,Sphere
279,Mr. Churchill's Secretary,Susan Elia MacNeal,0553593617,(Maggie Hope Mystery #1),3.69,358,20026,2846,Paperback,April 3rd 2012,Bantam
278,A Beautiful Blue Death,Charles Finch,0312359772,(Charles Lenox Mysteries #1),3.63,309,10913,1481,Hardcover,June 26th 2007,Minotaur Books
277,P is for Peril,Sue Grafton,0449003795,(Kinsey Millhone #16),3.86,370,21384,793,Paperback,May 28th 2002,Ballantine Books
276,A Bone to Pick,Charlaine Harris,0802712452,(Aurora Teagarden #2),3.73,168,18867,959,Hardcover,October 13th 2012,Walker & Company
275,The Kalahari Typing School for Men,Alexander McCall Smith,0349117047,(No. 1 Ladies' Detective Agency #4),4.00,210,33322,1448,Paperback,February 26th 2004,Abacus
274,A Duty to the Dead,Charles Todd,0061791768,(Bess Crawford #1),3.90,336,13276,1468,Hardcover,August 25th 2009,William Morrow
273,Mr. Kiss and Tell,Rob Thomas,080417072X,(Veronica Mars #2),4.00,330,17501,2041,Paperback,January 20th 2015,Vintage Books
272,The Word Is Murder,Anthony Horowitz,0062676784,(Hawthorne #1),3.93,390,19241,2927,Hardcover,June 5th 2018,Harper
271,In Cold Blood,Truman Capote,0679745580,,4.07,343,467797,14515,Paperback,1994,Vintage
270,Q is for Quarry,Sue Grafton,0739429337,(Kinsey Millhone #17),3.94,618,22453,862,Paperback,,
269,Everything I Never Told You,Celeste Ng,159420571X,,3.84,292,240797,24241,Hardcover,June 26th 2014,Penguin Press
268,Cruel & Unusual,Patricia Cornwell,0380718340,(Kay Scarpetta #4),4.12,407,94070,844,Mass Market Paperback,May 1994,Avon Books
267,O Jerusalem,Laurie R. King,0553581058,(Mary Russell and Sherlock Holmes #5),4.15,425,15611,774,Paperback,June 28th 2000,Bantam Books
266,The Woods,Harlan Coben,0525950125,,4.05,404,60343,3646,Hardcover,April 17th 2007,Dutton Adult
265,S is for Silence,Sue Grafton,0425212696,(Kinsey Millhone #19),3.92,352,22493,1073,Mass Market Paperback,November 28th 2006,Berkley
264,We Have Always Lived in the Castle,Shirley Jackson,0143039970,,4.01,146,86271,10462,Paperback,October 31st 2006,Penguin Books
263,Vengeance in Death,J.D. Robb,0749934131,(In Death #6),4.34,343,32495,1052,Paperback,2004,Piatkus
262,O is for Outlaw,Sue Grafton,0449003787,(Kinsey Millhone #15),3.94,354,23275,686,Paperback,January 2nd 2001,Ballantine Books
261,Definitely Dead,Charlaine Harris,0441014917,(Sookie Stackhouse #6),4.02,342,180342,3875,Mass Market Paperback,March 27th 2007,Ace Books
260,Why Didn't They Ask Evans?,Agatha Christie,0312981597,,3.85,288,15903,860,Paperback,February 18th 2002,Minotaur Books
259,Odd Thomas,Dean Koontz,0553384287,(Odd Thomas #1),3.96,446,231774,7009,Paperback,August 29th 2006,Bantam
258,The Seven Dials Mystery,Agatha Christie,0007122594,(Superintendent Battle #2),3.78,375,14689,875,Paperback,2001,Harper Collins
257,Death at La Fenice,Donna Leon,006074068X,(Commissario Brunetti #1),3.83,270,18945,1849,Paperback,July 27th 2004,Harper Perennial
256,Raven Black,Ann Cleeves,0312359667,(Shetland Island #1),3.90,374,22814,2242,Hardcover,May 29th 2007,Minotaur Books
255,R is for Ricochet,Sue Grafton,0425203867,(Kinsey Millhone #18),3.97,363,28894,785,Mass Market Paperback,March 29th 2005,G.P. Putnam's Sons
254,Silent in the Sanctuary,Deanna Raybourn,0778324923,(Lady Julia Grey #2),4.05,552,13235,1037,Paperback,2008,Mira
253,The Unpleasantness at the Bellona Club,Dorothy L. Sayers,0061043540,(Lord Peter Wimsey #5),4.06,256,12606,513,Paperback,May 10th 1995,HarperTorch
252,T is for Trespass,Sue Grafton,0399154485,(Kinsey Millhone #20),3.94,387,23640,1715,Hardcover,December 4th 2007,G.P. Putnam's Sons
251,The Bad Beginning,Lemony Snicket,0439206472,(A Series of Unfortunate Events #1),3.93,176,348871,15372,Paperback,September 30th 1999,"Scholastic, Inc."
250,I Hunt Killers,Barry Lyga,0316125849,(I Hunt Killers #1),4.02,359,31059,3785,Hardcover,April 3rd 2012,"Little, Brown and Company"
249,The Quiche of Death,M.C. Beaton,0312939167,(Agatha Raisin  #1),3.75,246,17858,1892,Paperback,March 7th 2006,St. Martin's Paperbacks
248,Lion in the Valley,Elizabeth Peters,1841192163,(Amelia Peabody   #4),4.15,360,13915,585,Paperback,2001,Robinson
247,The Ice Princess,Camilla Läckberg,1605980927,(Fjällbacka #1),3.72,393,50411,3784,Hardcover,June 15th 2010,Pegasus
246,U is for Undertow,Sue Grafton,039915597X,(Kinsey Millhone #21),3.95,403,24681,2305,Hardcover,December 1st 2009,Putnam
245,3rd Degree,James Patterson,0446614831,(Women's Murder Club #3),4.02,339,67969,2008,Paperback,January 1st 2005,Grand Central Publishing
244,N is for Noose,Sue Grafton,0330348779,(Kinsey Millhone #14),3.98,368,29992,662,Paperback,June 20th 2008,MacMillan General Books
243,The Silent Patient,Alex Michaelides,1250301696,,4.05,323,85695,12138,Hardcover,February 5th 2019,Celadon Books
242,Midnight at the Bright Ideas Bookstore,Matthew J. Sullivan,1501116843,,3.79,328,20357,3757,Hardcover,June 13th 2017,Scribner
241,Dead as a Doornail,Charlaine Harris,0441013333,(Sookie Stackhouse #5),4.01,297,189301,3925,Mass Market Paperback,April 25th 2006,Ace Books
240,The Elephant Tree,R.D. Ronald,1848764561,,3.79,252,22259,174,Paperback,2010,Matador
239,Ceremony in Death,J.D. Robb,0749934123,(In Death #5),4.27,327,33889,1199,Paperback,December 1st 2003,Piatkus Books
238,Takedown Twenty,Janet Evanovich,0345542886,(Stephanie Plum #20),3.79,307,52189,5226,Hardcover,November 19th 2013,Bantam
237,The Girl in the Spider's Web,David Lagercrantz,0385354282,(Millennium #4),3.76,400,116339,12251,Hardcover,September 1st 2015,Knopf
236,Grave Peril,Jim Butcher,0451458443,(The Dresden Files #3),4.18,378,122484,4673,Paperback,September 4th 2001,Roc
235,An Ice Cold Grave,Charlaine Harris,0425217299,(Harper Connelly #3),3.96,280,31065,1427,Hardcover,September 25th 2007,Berkley
234,Have His Carcase,Dorothy L. Sayers,,(Lord Peter Wimsey #8),4.13,499,12900,615,Kindle Edition,July 31st 2012,Open Road Media
233,Plum Lovin',Janet Evanovich,0312306342,(Stephanie Plum #12.5),3.72,164,48687,1593,Hardcover,January 9th 2007,St. Martin's Press
232,What Angels Fear,C.S. Harris,0451219716,(Sebastian St. Cyr #1),3.89,410,11098,1241,Paperback,October 3rd 2006,Berkley Books
231,Messenger of Truth,Jacqueline Winspear,0805078983,(Maisie Dobbs #4),3.99,322,17794,1338,Paperback,August 22nd 2006,Picador
230,The Hangman's Daughter,Oliver Pötzsch,,(Die Henkerstochter #1),3.73,448,64709,5964,Kindle Edition,December 7th 2010,AmazonCrossing
229,The Client,John Grisham,0385339089,,3.99,483,360483,2247,Paperback,March 16th 2010,Delta
228,N or M?,Agatha Christie,0007111452,(Tommy & Tuppence #3),3.75,304,15888,889,Paperback,2001,HarperCollins
227,L is for Lawless,Sue Grafton,0449221490,(Kinsey Millhone #12),3.92,336,26720,719,Paperback,July 31st 1996,Fawcett Books
226,The Name of the Star,Maureen Johnson,0142422053,(Shades of London #1),3.90,372,44278,5054,Paperback,October 2nd 2012,Speak
225,The Zombie Room,R.D. Ronald,,,3.84,241,24605,148,Kindle Edition,April 10th 2016,Garden Heights Books
224,The Moor,Laurie R. King,0006510868,(Mary Russell and Sherlock Holmes #4),3.95,320,14202,908,Mass Market Paperback,,
223,Dead to the World,Charlaine Harris,0441012183,(Sookie Stackhouse #4),4.14,291,230152,5556,Mass Market Paperback,April 1st 2005,Ace Books
222,Force of Nature,Jane Harper,1250105633,(Aaron Falk #2),3.85,326,47083,5435,Hardcover,February 6th 2018,Flatiron Books
221,Mrs. McGinty's Dead,Agatha Christie,1572707313,(Hercule Poirot #30),3.83,244,16543,737,Audio CD,April 12th 2007,AudioGO
220,Morality for Beautiful Girls,Alexander McCall Smith,1400031362,(No. 1 Ladies' Detective Agency #3),3.98,227,35672,1731,Paperback,November 12th 2002,Random House Anchor
219,Pretty Girls,Karin Slaughter,0062430874,,3.99,688,134824,12866,Paperback,September 29th 2015,William Morrow
218,Rapture in Death,J.D. Robb,1423301854,(In Death #4),4.27,9,36347,1331,MP3 CD,September 2006,Brilliance Audio
217,Before the Fall,Noah Hawley,,,3.74,401,97232,11157,Kindle Edition,May 31st 2016,Grand Central Publishing
216,Grave Surprise,Charlaine Harris,0425212033,(Harper Connelly #2),3.89,295,33281,1306,Hardcover,October 1st 2006,Berkley Publishing Group
215,Stalking Jack the Ripper,Kerri Maniscalco,,(Stalking Jack the Ripper #1),4.02,337,34878,7114,Kindle Edition,September 20th 2016,Jimmy Patterson
214,Busman's Honeymoon,Dorothy L. Sayers,0061043516,(Lord Peter Wimsey #13),4.28,409,15267,719,Paperback,February 2006,HarperTorch
213,Third Girl,Agatha Christie,0007121105,(Hercule Poirot #38),3.62,365,16936,812,Paperback,2002,HarperCollins
212,Midnight in the Garden of Good and Evil,John Berendt,0679751521,,3.91,386,199394,7925,Paperback,June 28th 1999,Vintage
211,All That Remains,Patricia Cornwell,0684193957,(Kay Scarpetta #3),4.06,373,55749,927,Hardcover,August 17th 1992,Scribner
210,The Witch Elm,Tana French,0735224641,,3.56,528,36080,5759,Paperback,July 30th 2019,Penguin Books
209,Dead Man's Folly,Agatha Christie,1572705477,(Hercule Poirot #33),3.78,6,16666,821,Audio CD,September 8th 2006,BBC Audiobooks
208,Shakespeare's Landlord,Charlaine Harris,0425206866,(Lily Bard #1),3.76,216,24262,1298,Paperback,November 1st 2005,Berkley
207,Thrice the Brinded Cat Hath Mew'd,Alan Bradley,1409149501,(Flavia de Luce  #8),3.98,307,15688,2324,Hardcover,September 20th 2016,Orion
206,The Firm,John Grisham,0582418275,,4.01,76,525677,3381,Paperback,February 15th 2000,Addison Wesley Publishing Company
205,Hickory Dickory Dock,Agatha Christie,1572705647,(Hercule Poirot #32),3.74,196,17454,780,Audio CD,December 7th 2006,AudioGO
204,The Body Farm,Patricia Cornwell,0425201449,(Kay Scarpetta #5),4.05,351,59421,1147,Paperback,December 28th 2004,Berkley
203,The Historian,Elizabeth Kostova,,,3.78,704,227729,15381,Kindle Edition,June 1st 2005,
202,F is for Fugitive,Sue Grafton,0312939043,(Kinsey Millhone #6),3.91,320,30543,755,Paperback,November 29th 2005,St. Martin's Paperbacks
201,Sad Cypress,Agatha Christie,0007120710,(Hercule Poirot #22),3.86,336,19811,1054,Paperback,September 1st 2001,HarperCollins Publishers
200,The Bone Collector,Jeffery Deaver,0451188454,(Lincoln Rhyme #1),4.19,528,139822,2180,Paperback,April 1st 1998,Signet Book
199,Living Dead in Dallas,Charlaine Harris,1841493007,(Sookie Stackhouse #2),3.98,291,220538,6735,Mass Market Paperback,April 1st 2004,Orbit
198,The Forgotten Garden,Kate Morton,0330449605,,4.13,648,177074,17423,Paperback,June 1st 2008,Pan Books
197,Darkly Dreaming Dexter,Jeff Lindsay,,(Dexter #1),3.90,288,172946,6142,Paperback,September 19th 2006,Vintage Books
196,Jackaby,William Ritter,1616203536,(Jackaby #1),3.83,299,20179,4107,Hardcover,September 16th 2014,Algonquin Young Readers
195,Mr. Mercedes,Stephen King,1476754454,(Bill Hodges Trilogy #1),3.96,436,197229,15037,Hardcover,June 3rd 2014,Scribner
194,The Pelican Brief,John Grisham,0385339704,,3.98,400,333834,2315,Paperback,April 25th 2006,Delta
193,E is for Evidence,Sue Grafton,0312939035,(Kinsey Millhone #5),3.89,320,30366,853,Paperback,November 29th 2005,St. Martin's Paperbacks
192,The Mysterious Benedict Society,Trenton Lee Stewart,,(The Mysterious Benedict Society #1),4.16,497,110144,9561,Kindle Edition,April 1st 2008,"Little, Brown Books for Young Readers"
191,Mistress of the Art of Death,Ariana Franklin,0399154140,(Mistress of the Art of Death #1),3.95,384,31449,2859,Hardcover,February 6th 2007,G.P. Putnam's Sons
190,They Do It with Mirrors,Agatha Christie,0451199901,(Miss Marple #6),3.75,224,20230,1011,Paperback,March 1st 2000,Signet
189,The Hidden Staircase,Carolyn Keene,0448095025,(Nancy Drew Mystery Stories #2),3.95,182,29045,1386,Hardcover,1992,Grosset
188,The Couple Next Door,Shari Lapena,0735221081,,3.77,308,230392,19525,Hardcover,August 23rd 2016,Pamela Dorman Books
187,Fool Moon,Jim Butcher,0451458125,(The Dresden Files #2),4.03,401,141426,6185,Mass Market Paperback,January 9th 2001,Roc
186,Explosive Eighteen,Janet Evanovich,0345527712,(Stephanie Plum #18),3.93,305,65855,4876,Hardcover,November 22nd 2011,Bantam
185,After the Funeral,Agatha Christie,0425173909,(Hercule Poirot #31),3.86,256,21705,1125,Paperback,March 1st 2000,Berkley
184,Clouds of Witness,Dorothy L. Sayers,0061043532,(Lord Peter Wimsey #2),4.02,288,16057,965,Paperback,June 28th 1995,Harper Paperbacks
183,The Snowman,Jo Nesbø,0307595862,(Harry Hole #7),4.01,383,92940,7637,Mass Market Paperback,May 10th 2011,Knopf
182,Elephants Can Remember,Agatha Christie,0425067823,(Hercule Poirot #40),3.63,224,22846,1238,Paperback,February 1st 1984,Berkley
181,Tears of the Giraffe,Alexander McCall Smith,0349116652,(No. 1 Ladies' Detective Agency #2),3.96,217,45953,2598,Paperback,August 7th 2003,Abacus
180,Poirot Investigates,Agatha Christie,0007120702,(Hercule Poirot #3),4.05,265,37366,1273,Paperback,2001,Harper
179,A Time to Kill,John Grisham,,(Jake Brigance #1),4.06,515,659908,4861,Paperback,March 15th 2004,Dell
178,The Lincoln Lawyer,Michael Connelly,,(Mickey Haller #1),4.16,528,176869,5315,Kindle Edition,October 1st 2005,"Little, Brown and Company"
177,The Silence of the Lambs,Thomas  Harris,0099446782,(Hannibal Lecter #2),4.18,338,409895,4926,Paperback,2002,Arrow
176,Defending Jacob,William Landay,0385344228,,3.98,421,233058,19001,Hardcover,January 31st 2012,Delacorte Press
175,Mystic River,Dennis Lehane,0060584750,,4.18,416,112629,3372,Paperback,February 1st 2001,William Morrow Paperbacks
174,The House of Silk,Anthony Horowitz,0316196991,(Sherlock Holmes #1),3.97,294,36782,4029,Hardcover,November 2011,Mulholland Books
173,The Return of Sherlock Holmes,Arthur Conan Doyle,0192123173,(Sherlock Holmes #6),4.31,455,47235,1229,Hardcover,October 28th 1993,Oxford University Press
172,Nemesis,Agatha Christie,0451200187,(Miss Marple #12),3.85,224,21845,1093,Paperback,May 1st 2000,Signet
171,Grave Sight,Charlaine Harris,0425212890,(Harper Connelly #1),3.86,293,58147,2451,Mass Market Paperback,September 26th 2006,Berkley Books
170,Sizzling Sixteen,Janet Evanovich,0739377728,(Stephanie Plum #16),3.95,371,68971,3968,Paperback,June 29th 2010,Random House
169,Rivers of London,Ben Aaronovitch,0575097566,(Rivers of London #1),3.92,392,69152,7171,Hardcover,January 10th 2011,Gollancz
168,Chocolate Chip Cookie Murder,Joanne Fluke,,(Hannah Swensen #1),3.71,,41252,2742,,,
167,The Surgeon,Tess Gerritsen,055381706X,(Rizzoli & Isles #1),4.10,416,116971,3817,Paperback,2005,Bantam Books
166,Smokin' Seventeen,Janet Evanovich,0345527704,(Stephanie Plum #17),3.95,324,70587,5044,Mass Market Paperback,November 15th 2011,Bantam
165,The Trespasser,Tana French,0143110381,(Dublin Murder Squad #6),3.96,464,50700,5524,Paperback,August 8th 2017,Penguin Books
164,Glory in Death,J.D. Robb,0425150984,(In Death #2),4.26,296,46384,2128,Mass Market Paperback,December 28th 1995,Berkley Books
163,Real Murders,Charlaine Harris,0802757693,(Aurora Teagarden #1),3.67,175,26168,1942,Hardcover,December 1st 1990,Walker & Company
162,A Great Deliverance,Elizabeth  George,0553278029,(Inspector Lynley #1),4.05,413,35357,1607,Mass Market Paperback,June 1989,Bantam Books
161,At Bertram's Hotel,Agatha Christie,0002310015,(Miss Marple #11),3.70,223,21473,1094,Paperback,2002,HarperCollins
160,The Daughter of Time,Josephine Tey,0684803860,(Inspector Alan Grant #5),3.94,206,21085,2719,Paperback,November 29th 1995,Scribner
159,A Curious Beginning,Deanna Raybourn,0451476026,(Veronica Speedwell #1),3.97,340,15378,2680,Paperback,July 12th 2016,Berkley Books
158,Kiss the Girls,James Patterson,0446677388,(Alex Cross #2),3.95,481,297832,3207,Paperback,July 1st 2000,Grand Central Publishing
157,Cat Among the Pigeons,Agatha Christie,0425205967,(Hercule Poirot #34),3.83,352,24547,1109,Paperback,July 5th 2005,Berkley
156,The Curse of the Pharaohs,Elizabeth Peters,,(Amelia Peabody   #2),4.01,307,17603,1163,Kindle Edition,March 1st 2010,Mysterious Press
155,M is for Malice,Sue Grafton,0449223604,(Kinsey Millhone #13),4.09,352,62574,742,Mass Market Paperback,November 26th 1997,Fawcett
154,The Hollow,Agatha Christie,0007121024,(Hercule Poirot #26),3.79,384,17222,976,Paperback,2002,HarperCollins
153,The Cat Who Could Read Backwards,Lilian Jackson Braun,0425195201,(Cat Who... #1),3.85,256,26953,1152,Paperback,August 5th 2003,Berkley Trade
152,"One, Two, Buckle My Shoe",Agatha Christie,1572703857,(Hercule Poirot #23),3.75,0,19212,942,Audio CD,March 16th 2004,HarperCollins Publishers
151,Origin,Dan Brown,0385514239,(Robert Langdon #5),3.85,461,197610,20560,Hardcover,October 3rd 2017,Doubleday Books
150,Glass Houses,Louise Penny,1250066190,(Chief Inspector Armand Gamache #13),4.31,391,30915,4052,Hardcover,August 29th 2017,Minotaur Books
149,Reconstructing Amelia,Kimberly McCreight,006222543X,,3.83,382,113395,11112,Hardcover,April 2nd 2013,HarperCollins
148,The Strange Case of Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,0451528956,,3.80,144,322619,10589,Paperback,September 2nd 2003,Signet Classics
147,Visions of Sugar Plums,Janet Evanovich,0312986343,(Stephanie Plum #8.5),3.69,230,69332,1775,Paperback,November 17th 2003,St Martins Pr
146,Club Dead,Charlaine Harris,1841493015,(Sookie Stackhouse #3),4.03,274,206647,5326,Mass Market Paperback,May 6th 2006,Orbit
145,All the Missing Girls,Megan Miranda,,,3.78,384,96959,9067,Kindle Edition,June 28th 2016,Simon & Schuster
144,The Valley of Fear,Arthur Conan Doyle,9626344245,(Sherlock Holmes #7),3.98,,27118,1490,Audio CD,April 3rd 2007,Naxos Audiobooks
143,The Nine Tailors,Dorothy L. Sayers,0151658978,(Lord Peter Wimsey #11),4.06,397,13698,1034,Hardcover,October 1st 1989,Houghton Mifflin Harcourt P
142,Murder Must Advertise,Dorothy L. Sayers,0061043559,(Lord Peter Wimsey #10),4.21,356,17622,813,Paperback,May 10th 1995,HarperTorch
141,The Crossing Places,Elly Griffiths,0547229895,(Ruth Galloway #1),3.88,320,22480,2566,Hardcover,January 5th 2010,Houghton Mifflin Harcourt
140,And Only to Deceive,Tasha Alexander,006114844X,(Lady Emily #1),3.73,321,15130,1887,Paperback,October 10th 2006,William Morrow Paperbacks
139,2nd Chance,James Patterson,0446696633,(Women's Murder Club #2),4.03,400,84594,2464,Paperback,May 20th 2005,Grand Central Publishing
138,I is for Innocent,Sue Grafton,0449221512,(Kinsey Millhone #9),3.93,352,27466,690,Paperback,March 22nd 1993,Fawcett Books
137,The Diviners,Libba Bray,031612611X,(The Diviners #1),3.98,578,61420,9431,Hardcover,September 18th 2012,"Little, Brown Books for Young Readers"
136,J is for Judgment,Sue Grafton,0449000656,(Kinsey Millhone #10),4.02,360,47112,688,Paperback,December 16th 1997,Ballantine Books
135,Red Dragon,Thomas  Harris,0525945563,(Hannibal Lecter #1),4.03,348,240353,4232,Hardcover,May 22nd 2000,Dutton
134,Notorious Nineteen,Janet Evanovich,,(Stephanie Plum #19),3.92,302,58395,5210,Hardcover,November 20th 2012,Headline Book Publishing
133,Three Act Tragedy,Agatha Christie,0425205975,(Hercule Poirot #11),3.82,336,17539,1020,Paperback,July 5th 2005,Berkley
132,H is for Homicide,Sue Grafton,044900063X,(Kinsey Millhone #8),3.90,305,27846,783,Paperback,June 23rd 1997,Ballantine Books
131,Unnatural Death,Dorothy L. Sayers,0061043583,(Lord Peter Wimsey #3),4.10,264,22550,747,Paperback,July 11th 1995,HarperTorch
130,The Cold Dish,Craig Johnson,0143036424,(Walt Longmire #1),4.13,354,24493,3114,Paperback,March 28th 2006,Penguin Books
129,Death du Jour,Kathy Reichs,0671011375,(Temperance Brennan #2),3.96,451,35021,1340,Paperback,May 2006,Pocket Star
128,The Keeper of Lost Causes,Jussi Adler-Olsen,0525952489,(Afdeling Q #1),3.99,400,55718,4644,Hardcover,August 23rd 2011,Dutton Adult
127,The Thin Man,Dashiell Hammett,0679722637,,3.96,201,24638,1830,Paperback,July 17th 1989,Vintage Crime/Black Lizard
126,Flaggermusmannen,Jo Nesbø,8203180728,(Harry Hole #1),3.54,339,69726,5352,Paperback,July 2nd 2005,Aschehoug
